name,owner,description,url,createdAt,users,watchers,stars,forks,projects,issues,pullRequests,diskUsage,license,languages,primaryLanguage,environments,submodules,topics,extra
JavaScriptLearning,sharisroy,This Repository is for Learning Basic JavaScript,https://github.com/sharisroy/JavaScriptLearning,2023-01-01,1,1,1,0,0,0,0,7,,JavaScript,JavaScript,,,,
belajar-javascript-async,ramanovaris,,https://github.com/ramanovaris/belajar-javascript-async,2023-01-01,1,1,0,0,0,0,0,12,,"HTML,JavaScript",HTML,,,,
javascript_full_course,otgos,,https://github.com/otgos/javascript_full_course,2023-01-01,1,1,0,1,0,0,0,190,,"HTML,CSS,JavaScript",JavaScript,,,,
JavaScript101,KayC12,First time with JavaScript creating a function with parameters.,https://github.com/KayC12/JavaScript101,2023-01-01,1,1,0,0,0,0,0,1,,"CSS,HTML,JavaScript",JavaScript,,,,
javascript_todo_list,pamelaolney,Created a javascript to do list,https://github.com/pamelaolney/javascript_todo_list,2023-01-01,1,2,0,0,0,0,0,3,,HTML,HTML,,,,
git-hooks-javascript,chrisdev3002,,https://github.com/chrisdev3002/git-hooks-javascript,2023-01-01,1,1,0,0,0,0,0,90,,"Shell,JavaScript",JavaScript,,,,
Doomfire-JavaScript,RicardoRDSF,Fogo do jogo dom renderizado em JavaScript,https://github.com/RicardoRDSF/Doomfire-JavaScript,2023-01-01,1,1,0,0,0,0,0,3,,"JavaScript,HTML,CSS",JavaScript,github-pages,,,
javascript-basic-coding,Jyoti-koli,,https://github.com/Jyoti-koli/javascript-basic-coding,2023-01-01,1,1,0,0,0,0,0,1,,"HTML,JavaScript",JavaScript,,,,
JavaScript-Components,Amsal786gb,All JavaScript Small Programs Here,https://github.com/Amsal786gb/JavaScript-Components,2023-01-01,1,1,0,0,0,0,0,0,,,,,,,
Javascript-practive-all,ahsanimran456,,https://github.com/ahsanimran456/Javascript-practive-all,2023-01-01,1,1,0,0,0,0,0,15,,"HTML,CSS,JavaScript",HTML,,,,
JavaScript-Projects,avnullahates,JavaScript Projects,https://github.com/avnullahates/JavaScript-Projects,2023-01-01,1,1,0,0,0,0,0,15375,,"JavaScript,HTML",JavaScript,,,,
intro_to_javascript,sallenellas,first javascript files,https://github.com/sallenellas/intro_to_javascript,2023-01-01,1,1,0,0,0,0,0,0,,,,,,,
Javascript-DSA-Implementation,sunil880018,,https://github.com/sunil880018/Javascript-DSA-Implementation,2023-01-01,1,1,0,0,0,0,0,1,,JavaScript,JavaScript,,,,
scrollable-List-Javascript,StonyDigi,,https://github.com/StonyDigi/scrollable-List-Javascript,2023-01-01,1,1,0,0,0,0,0,25,,"HTML,JavaScript",JavaScript,,,,
Javascript_Handson12,Arjun1thakur,,https://github.com/Arjun1thakur/Javascript_Handson12,2023-01-01,1,1,0,0,0,0,0,1,,HTML,HTML,github-pages,,,
JavaScript-exercises,KarolinaUser,,https://github.com/KarolinaUser/JavaScript-exercises,2023-01-01,1,1,0,0,0,0,0,150,MIT,"CSS,HTML,JavaScript",CSS,,,,
JavaScript-Camp,lamodots,Simplifying JavaScript for beginners ,https://github.com/lamodots/JavaScript-Camp,2023-01-01,1,1,0,0,0,0,0,4,MIT,,,,,,
javascript-practice-file,mousumiaktar,,https://github.com/mousumiaktar/javascript-practice-file,2023-01-01,1,1,0,0,0,0,0,8,,"HTML,CSS,JavaScript",HTML,,,,
javascript_basic_prgrams,aijaz7098,,https://github.com/aijaz7098/javascript_basic_prgrams,2023-01-01,1,1,0,0,0,0,0,31,,"JavaScript,HTML,CSS",JavaScript,,,,
JavaScript-Concepts,NafeesRehman57,In this I discussed javascript concepts in details. So you have to check them out.,https://github.com/NafeesRehman57/JavaScript-Concepts,2023-01-01,1,1,1,0,0,0,0,12,,"JavaScript,HTML",JavaScript,,,,
JavaScript-Practice,Titas23,,https://github.com/Titas23/JavaScript-Practice,2023-01-01,1,1,0,0,0,0,0,1,,"CSS,JavaScript,HTML",JavaScript,,,,
sorting-algorithms-javascript,berataras,sorting algorithms examples with javascript,https://github.com/berataras/sorting-algorithms-javascript,2023-01-01,1,1,0,0,0,0,0,7,,JavaScript,JavaScript,,,,
mini-project_JAVASCRIPT,Rayan-Faiz,,https://github.com/Rayan-Faiz/mini-project_JAVASCRIPT,2023-01-01,1,1,0,0,0,0,0,2348,,"CSS,HTML,JavaScript",JavaScript,github-pages,,,
JavaScript-30,Key0329,,https://github.com/Key0329/JavaScript-30,2023-01-01,1,1,0,0,0,0,0,51706,,"HTML,CSS,JavaScript",HTML,,,,
Calculadora-Em-Javascript,sabatinirafa,Calculadora feita em Javascript,https://github.com/sabatinirafa/Calculadora-Em-Javascript,2023-01-01,1,1,0,0,0,0,0,6,,"HTML,CSS,JavaScript",HTML,Production,,,
Javascript-Array-Assignment,Yasir284,,https://github.com/Yasir284/Javascript-Array-Assignment,2023-01-01,1,1,0,0,0,0,0,17,,JavaScript,JavaScript,,,,
Javascript_Assigment-PIAIC-,Hasansattar,learning javascript from (piaic),https://github.com/Hasansattar/Javascript_Assigment-PIAIC-,2023-01-01,1,1,0,0,0,0,0,6,,JavaScript,JavaScript,,,,
Chat-JavaScript,AMV1909,"A complete chat application developed with socket.io, Node.js, Express.js and MongoDB. This project use socket.io for the real time chat and MongoDB for the database.",https://github.com/AMV1909/Chat-JavaScript,2023-01-01,1,1,0,0,0,0,0,247,,"JavaScript,CSS,HTML",JavaScript,,,"express,mongodb,socket-io,ejs",
IMP-JavaScript,lokesh-patidar,"Logical JavaScript questions based on object, operators, conditional statements and scopes here. This is my practice stuff.",https://github.com/lokesh-patidar/IMP-JavaScript,2023-01-01,1,1,0,0,0,0,0,23,,"HTML,JavaScript",HTML,,,javascript,
javaScriptCodes,AbdullahIbnOmorShahrin,,https://github.com/AbdullahIbnOmorShahrin/javaScriptCodes,2023-01-01,1,1,1,0,0,0,0,29,,"JavaScript,HTML",JavaScript,,,,
alx-backend-javascript,Haylemicheal,,https://github.com/Haylemicheal/alx-backend-javascript,2023-01-01,1,2,0,0,0,0,0,158,,JavaScript,JavaScript,,,,
curso-profesional-javascript,ingvillajimenez,Crea plugins para extender las funcionalidades del reproductor de video,https://github.com/ingvillajimenez/curso-profesional-javascript,2023-01-01,1,1,0,0,0,0,0,63261,,"TypeScript,CSS,HTML,JavaScript",HTML,github-pages,,,
JavaScript-17,InnaYasinchuk,,https://github.com/InnaYasinchuk/JavaScript-17,2023-01-01,1,1,0,0,0,0,0,1,,"HTML,JavaScript",JavaScript,,,,
Learn-Javascript-projects,brijeshsag,,https://github.com/brijeshsag/Learn-Javascript-projects,2023-01-01,1,1,0,0,0,0,0,0,,,,,,,
bank-prototype-javascript,lostinthemist,bank prototype created in javascript that uses diverse JS features,https://github.com/lostinthemist/bank-prototype-javascript,2023-01-01,1,1,1,0,0,0,0,30,,"HTML,JavaScript,CSS",JavaScript,github-pages,,,
filter_django_javascripts,roopsinghparihar9159,filter record using javascript in django,https://github.com/roopsinghparihar9159/filter_django_javascripts,2023-01-01,1,1,0,0,0,0,0,22,,,,,,,
learn_javaScript-,saikat111,,https://github.com/saikat111/learn_javaScript-,2023-01-01,1,1,0,0,0,0,0,16,,"JavaScript,HTML",JavaScript,,,,
JavaScript-Practice,chhakuli123,Here I am solving javascript problems,https://github.com/chhakuli123/JavaScript-Practice,2023-01-01,1,1,0,0,0,0,0,39,,"JavaScript,HTML",JavaScript,,,,
JavaScript-Practice,mjasper30,,https://github.com/mjasper30/JavaScript-Practice,2023-01-01,1,1,0,0,0,0,22,56,,"HTML,JavaScript",HTML,,,,
mini-projet-javascript,MouadCherrat,,https://github.com/MouadCherrat/mini-projet-javascript,2023-01-01,1,1,0,0,0,0,0,2645,,"HTML,JavaScript",JavaScript,github-pages,,,
JavaScript-Program,AkshitaNandanwar,for learner by Akshita,https://github.com/AkshitaNandanwar/JavaScript-Program,2023-01-01,1,1,0,0,0,0,0,0,,JavaScript,JavaScript,,,,
JavaScript-projects,igorit22,Study JS by lessons (WFM),https://github.com/igorit22/JavaScript-projects,2023-01-01,1,1,0,0,0,0,0,15,,"HTML,JavaScript",HTML,,,,
aprende-fp-javascript,manu-learning,,https://github.com/manu-learning/aprende-fp-javascript,2023-01-01,0,1,0,0,0,0,0,0,,,,,,,
mini-javascript-projects,khanfaysal,,https://github.com/khanfaysal/mini-javascript-projects,2023-01-01,1,1,0,0,0,0,0,25325,,"HTML,JavaScript,CSS",CSS,,,,
javaScript_function,Sajid-Bit,,https://github.com/Sajid-Bit/javaScript_function,2023-01-01,1,1,0,0,0,0,0,3,,JavaScript,JavaScript,,,,
promise-should-be-fun,jellydn,Collection of exercises designed to practice and improve your skills with async programming in JavaScript.,https://github.com/jellydn/promise-should-be-fun,2023-01-01,1,2,7,1,0,0,1,27,,TypeScript,TypeScript,,,"deno,javascript,promise,typescript",
Register-Form,themufid,"Register Form with HTML, CSS, Javascript",https://github.com/themufid/Register-Form,2023-01-01,1,1,2,0,0,0,0,4,,"JavaScript,HTML,CSS",CSS,,,,
sample-apps,akeneo,Quick bootstrap your Akeneo Apps!,https://github.com/akeneo/sample-apps,2023-01-01,3,7,5,5,0,1,72,1857,NOASSERTION,"Makefile,Shell",Shell,,,"akeneo,apps,expressjs,fastapi,javascript,nodejs,php,python,symfony",
javascript-project-for-beginners,mohankumarvs27,,https://github.com/mohankumarvs27/javascript-project-for-beginners,2023-01-01,1,1,0,0,0,0,0,1456,,HTML,HTML,,,,
async-programming-in-javascript,JatinVashisht1,This repository contains basics of asynchronous programming in javascript.,https://github.com/JatinVashisht1/async-programming-in-javascript,2023-01-01,1,1,0,0,0,0,0,348,,JavaScript,JavaScript,,,"async-await,asynchronous-programming,javascript-async,promise",
JS101_Learning_Javascript,Vamsik05,,https://github.com/Vamsik05/JS101_Learning_Javascript,2023-01-01,1,1,0,0,0,0,0,0,,,,,,,
-JS101_Learning_Javascript,BalajiDeshmukh,,https://github.com/BalajiDeshmukh/-JS101_Learning_Javascript,2023-01-01,1,1,0,0,0,0,0,0,,,,,,,
100_JavaScript_Questions,saifahmed06,,https://github.com/saifahmed06/100_JavaScript_Questions,2023-01-01,1,1,0,0,0,0,0,27,,JavaScript,JavaScript,,,,
JavaScript-Class-Six,subrata-roy310,,https://github.com/subrata-roy310/JavaScript-Class-Six,2023-01-01,1,1,0,0,0,0,0,1,,"HTML,JavaScript",JavaScript,,,,
html-css-javascript-php,ajgmsr999,php data base,https://github.com/ajgmsr999/html-css-javascript-php,2023-01-01,1,1,0,0,0,0,0,2,,"PHP,HTML",HTML,,,,
DSA_AlgoExpert_javascript,anubhab5,,https://github.com/anubhab5/DSA_AlgoExpert_javascript,2023-01-01,1,1,0,0,0,0,0,91,,JavaScript,JavaScript,,,,
Javascript-drag-end-drop,Tawaccul,Trello drag and drop,https://github.com/Tawaccul/Javascript-drag-end-drop,2023-01-01,1,1,0,0,0,0,0,1,,"JavaScript,HTML,CSS",CSS,,,,
JavaScript-Fundamentals_Lab,Tuwaiq-Academy-Training,,https://github.com/Tuwaiq-Academy-Training/JavaScript-Fundamentals_Lab,2023-01-01,2,0,0,0,0,0,0,10,,,,,,,
HTML-CSS-JavaScript,Adamashvili,"Mini projects with HTML , CSS and JavaScript",https://github.com/Adamashvili/HTML-CSS-JavaScript,2023-01-01,1,1,1,0,0,0,0,4020,,HTML,HTML,,,,
chat-gpt-AI-javascript,shagors,,https://github.com/shagors/chat-gpt-AI-javascript,2023-01-01,1,1,0,0,0,0,0,104,,"HTML,JavaScript,CSS",JavaScript,Production,,,
10Javascriptproject1hr,karantec,,https://github.com/karantec/10Javascriptproject1hr,2023-01-01,1,1,0,0,0,0,0,234,,"HTML,JavaScript,CSS",HTML,,,,
JS101_Learning_Javascript,Gitesh2810,,https://github.com/Gitesh2810/JS101_Learning_Javascript,2023-01-01,1,1,0,0,0,0,0,741,,"JavaScript,Nix",JavaScript,,,,
Tic-Tac-Toe-javascript,JhoanDev,feito em js,https://github.com/JhoanDev/Tic-Tac-Toe-javascript,2023-01-01,1,1,1,0,0,0,0,10,,"HTML,JavaScript,CSS",JavaScript,github-pages,,,
JS101_Learning_Javascript,Ashok398,,https://github.com/Ashok398/JS101_Learning_Javascript,2023-01-01,1,1,0,0,0,0,0,714,,"JavaScript,Nix",JavaScript,,,,
JS101_Learning_Javascript,anushagunnala,,https://github.com/anushagunnala/JS101_Learning_Javascript,2023-01-01,1,1,0,0,0,0,0,741,,"JavaScript,Nix",JavaScript,,,,
A-JavaScript-Intro,ebukajbc,,https://github.com/ebukajbc/A-JavaScript-Intro,2023-01-01,1,1,0,0,0,0,0,0,,,,,,,
Digital-Watch-JavaScript,insarahil,,https://github.com/insarahil/Digital-Watch-JavaScript,2023-01-01,1,1,0,0,0,0,0,1,,"HTML,JavaScript,CSS",JavaScript,,,,
JS101_Learning_Javascript,Ashok390,,https://github.com/Ashok390/JS101_Learning_Javascript,2023-01-01,1,1,0,0,0,0,0,0,,,,,,,
JavaScriptTextEditor,teikim98,JavaScriptTextEditor,https://github.com/teikim98/JavaScriptTextEditor,2023-01-01,1,1,0,0,0,0,0,5,,"HTML,JavaScript,CSS",HTML,,,,
JavaScript-Week-3,Sruthi-Manthena,,https://github.com/Sruthi-Manthena/JavaScript-Week-3,2023-01-01,1,1,0,0,0,0,0,1,,,,,,,
JS101_Learning_Javascript,ChaudhariMohit14,,https://github.com/ChaudhariMohit14/JS101_Learning_Javascript,2023-01-01,1,1,0,0,0,0,0,749,,"JavaScript,Nix",JavaScript,,,,
manipulando-elementos-con-javascript,karengalan,,https://github.com/karengalan/manipulando-elementos-con-javascript,2023-01-01,1,1,0,0,0,0,0,6257,,"CSS,JavaScript,EJS",JavaScript,,,,
JS101_Learning_Javascript,bharathvamsikosuri,,https://github.com/bharathvamsikosuri/JS101_Learning_Javascript,2023-01-01,1,1,0,0,0,0,0,5,,JavaScript,JavaScript,,,,
formularioEmail-JavaScript,Yua418,,https://github.com/Yua418/formularioEmail-JavaScript,2023-01-01,1,0,0,0,0,0,0,14,,"HTML,JavaScript",HTML,,,,
Javascript-second-project--Calculator,Eftakharalamnoor,,https://github.com/Eftakharalamnoor/Javascript-second-project--Calculator,2023-01-01,1,1,0,0,0,0,0,2,,"CSS,HTML,JavaScript",CSS,github-pages,,,
JavaScriptParaWeb,admandremw94,Aula Alura,https://github.com/admandremw94/JavaScriptParaWeb,2023-01-01,1,1,0,0,0,0,0,962,,"CSS,HTML,JavaScript",CSS,github-pages,,,
JS101_-Learning_Javascript,Lakshmiguru12,,https://github.com/Lakshmiguru12/JS101_-Learning_Javascript,2023-01-01,1,1,0,0,0,0,0,709,,"JavaScript,Nix",JavaScript,,,,
Udemy-Academind-JavaScript,soohyuneee,,https://github.com/soohyuneee/Udemy-Academind-JavaScript,2023-01-01,1,1,0,0,0,0,0,6,,"JavaScript,CSS,HTML",JavaScript,,,,
First-JavaScript-Calculator,anir333,,https://github.com/anir333/First-JavaScript-Calculator,2023-01-01,1,1,0,0,0,0,0,14,,"CSS,HTML,JavaScript",JavaScript,github-pages,,,
Javascript-Game-Development-Beginner,marcosherreroa,Learning game development techniques in Javascript following Frank's laboratory course,https://github.com/marcosherreroa/Javascript-Game-Development-Beginner,2023-01-01,1,1,0,0,0,0,0,2659,MIT,"HTML,JavaScript,CSS",JavaScript,,,,
JS101_Learning_Javascript,SangeetaSharma73,,https://github.com/SangeetaSharma73/JS101_Learning_Javascript,2023-01-01,1,1,0,0,0,0,0,711,,"Nix,JavaScript",JavaScript,,,,
JS101_Learning_Javascript,AJITMAHTO1,,https://github.com/AJITMAHTO1/JS101_Learning_Javascript,2023-01-01,1,1,0,0,0,0,0,0,,,,,,,
treinamento-html-css-javascript,WillFonsecaBR,,https://github.com/WillFonsecaBR/treinamento-html-css-javascript,2023-01-01,1,2,0,0,0,0,0,0,,,,,,,
Simple-JavaScript-Calculator,yukesh03,Simple JavaScript Calculator by Yukesh,https://github.com/yukesh03/Simple-JavaScript-Calculator,2023-01-01,1,2,0,0,0,0,1,136,,"JavaScript,HTML,CSS",HTML,github-pages,,"css,html,javascrip-projects,javascript",
advance-portfolio-page-javascript,Joydey09,advance portfolio page using  javascript you can use for free,https://github.com/Joydey09/advance-portfolio-page-javascript,2023-01-01,1,1,0,0,0,0,0,3,,"HTML,JavaScript,CSS",HTML,,,,
Random-messages-JavaScript,basicallyela,,https://github.com/basicallyela/Random-messages-JavaScript,2023-01-01,1,1,0,0,0,0,0,1,,JavaScript,JavaScript,,,,
JavaScript-Fase-1,Franchesco44,,https://github.com/Franchesco44/JavaScript-Fase-1,2023-01-01,1,1,0,0,0,0,0,1,,,,,,,
javascript-notes-nextjs-tailwind,PeterSYoo,,https://github.com/PeterSYoo/javascript-notes-nextjs-tailwind,2023-01-01,1,1,0,0,0,0,0,562,,"JavaScript,TypeScript,CSS",TypeScript,Production,,,
JS101_Learning_Javascript,ravin1100,,https://github.com/ravin1100/JS101_Learning_Javascript,2023-01-01,1,1,1,0,0,0,0,720,,"JavaScript,Nix",JavaScript,,,,
JS101_Learning_Javascript,BalajiDeshmukh,,https://github.com/BalajiDeshmukh/JS101_Learning_Javascript,2023-01-01,1,1,0,0,0,0,0,0,,,,,,,
JS101_Learning_Javascript,mohdzeeshu,,https://github.com/mohdzeeshu/JS101_Learning_Javascript,2023-01-01,1,1,0,0,0,0,0,779,,"JavaScript,Nix",JavaScript,,,,
JavaScript-Week-2,Sruthi-Manthena,,https://github.com/Sruthi-Manthena/JavaScript-Week-2,2023-01-01,1,1,0,0,0,0,0,3,,JavaScript,JavaScript,,,,
JS101_Learning-_Javascript,JADHAVABHIJIT002,,https://github.com/JADHAVABHIJIT002/JS101_Learning-_Javascript,2023-01-01,1,1,0,0,0,0,0,746,,"JavaScript,Nix",JavaScript,,,,
JavaScript-Class-8,Ponkoj644,,https://github.com/Ponkoj644/JavaScript-Class-8,2023-01-01,1,1,0,0,0,0,0,1,,"HTML,JavaScript",JavaScript,,,,
JavaScript-Class-Seven,subrata-roy310,,https://github.com/subrata-roy310/JavaScript-Class-Seven,2023-01-01,1,1,0,0,0,0,0,1,,"HTML,JavaScript",JavaScript,,,,
Responsive_Image_Gallery_Javascript,officialerto,Responsive Image Gallery using jQuery,https://github.com/officialerto/Responsive_Image_Gallery_Javascript,2023-01-01,1,1,0,0,0,0,0,842,,"JavaScript,HTML,CSS",HTML,,,,
JS101_Learning_Javascript,Ajitroy01,,https://github.com/Ajitroy01/JS101_Learning_Javascript,2023-01-01,1,1,1,0,0,0,0,707,,"JavaScript,Nix",JavaScript,,,,
S101_Learning_Javascript,Bhaswatimandal1999,My first assignment,https://github.com/Bhaswatimandal1999/S101_Learning_Javascript,2023-01-01,1,1,0,0,0,0,0,740,,"JavaScript,Nix",JavaScript,,,,
JavaScript-Assignments-links,Yasir284,,https://github.com/Yasir284/JavaScript-Assignments-links,2023-01-01,1,1,0,0,0,0,0,1,,,,,,,
pig-game,Syed-Mujtaba-Mussavi,A dice game to improve javascript skill,https://github.com/Syed-Mujtaba-Mussavi/pig-game,2023-01-01,1,1,2,0,0,0,0,395,,"HTML,JavaScript,CSS",CSS,,,,
simple-form-validation-with-javascript,TheSaviourEking,A simple practice form validation on submission with javascript,https://github.com/TheSaviourEking/simple-form-validation-with-javascript,2023-01-01,1,1,0,0,0,0,0,0,,HTML,HTML,,,,
my-JavaScript-project-1,Fideboy,,https://github.com/Fideboy/my-JavaScript-project-1,2023-01-01,1,1,0,0,0,0,0,0,,,,,,,
javascript-project1-pushNotify,CodeForRevolution,,https://github.com/CodeForRevolution/javascript-project1-pushNotify,2023-01-01,1,1,0,0,0,0,0,1,,HTML,HTML,,,,
20-Days-of-Code-Javascript,Ambuj0070,,https://github.com/Ambuj0070/20-Days-of-Code-Javascript,2023-01-01,1,1,0,0,0,0,0,972,,"HTML,JavaScript",JavaScript,,,,
ChatGPT-AI-JavaScript,razaquegoraya007,This application is my attempt to create a smallest client app to talk to Chat GPT in JavaScript.  My goal is to demonstrate use Chat GPT API with speech-to-text and text-to-speech browser capabilities.  This means that you can talk to your browser and your browser will talk back to you.,https://github.com/razaquegoraya007/ChatGPT-AI-JavaScript,2023-01-01,1,1,0,0,0,0,0,188,,"HTML,JavaScript,CSS",JavaScript,,,,
HTM-CSS-JavaScript-project,2044kautik,,https://github.com/2044kautik/HTM-CSS-JavaScript-project,2023-01-01,1,1,0,0,0,0,0,9,,"HTML,CSS,JavaScript",HTML,,,,
To_Do_List_JavaScript,sudenurGlcn,,https://github.com/sudenurGlcn/To_Do_List_JavaScript,2023-01-01,1,1,0,0,0,0,0,3,,"HTML,JavaScript,CSS",HTML,,,,
JavaScriptConstructs_Day_39,testgithubnayan,Welcome to JavaScriptConstructs_Day_39......>>>>>>>,https://github.com/testgithubnayan/JavaScriptConstructs_Day_39,2023-01-01,1,1,0,0,0,0,0,11,,JavaScript,JavaScript,,,,
WeatherWebApp_JavaScript,phanvodinh,,https://github.com/phanvodinh/WeatherWebApp_JavaScript,2023-01-01,1,1,0,0,0,0,0,562,,"CSS,HTML,JavaScript",JavaScript,,,,
jet-fetch,OSCA-Kampala-Chapter,"Simple and easy to start with wrapper for js fetch API. Provides get, post,delete, patch and put",https://github.com/OSCA-Kampala-Chapter/jet-fetch,2023-01-01,60,2,6,2,0,0,3,220,MIT,"TypeScript,JavaScript",TypeScript,,,"fetch-api,http,javascript,jwt,oauth,rest-api",
Language-Translator-using-JavaScript,rahulgoswami10,,https://github.com/rahulgoswami10/Language-Translator-using-JavaScript,2023-01-01,1,1,0,0,0,0,0,3,,"HTML,JavaScript,CSS",JavaScript,,,,
-fetch-function-in-JavaScript,Thakor-Yashpal,,https://github.com/Thakor-Yashpal/-fetch-function-in-JavaScript,2023-01-01,1,1,0,0,0,0,8,15,,"JavaScript,Python",Python,,,,
ProyectoFinal-Polese-JavaScript,MartinAlejo,Proyecto final del curso de JavaScript de Coderhouse,https://github.com/MartinAlejo/ProyectoFinal-Polese-JavaScript,2023-01-01,1,1,0,0,0,0,0,35925,,"CSS,HTML,JavaScript,SCSS",HTML,github-pages,,,
javascript-exercises-S8-extra,mauroman7,bootcamp exercises,https://github.com/mauroman7/javascript-exercises-S8-extra,2023-01-01,1,1,0,0,0,0,0,3317,,"HTML,JavaScript,CSS",JavaScript,,,,
FoodOrderStatusManagement-Javascript,Yashwant0701,,https://github.com/Yashwant0701/FoodOrderStatusManagement-Javascript,2023-01-01,1,1,0,0,0,0,0,3,,"CSS,HTML,JavaScript",JavaScript,github-pages,,,
